mc	mn	mc_onset	mn_onset	timesig	staff	voice	label	globalkey	localkey	pedal	chord	special	numeral	form	figbass	changes	relativeroot	cadence	phraseend	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note
13	13	1/2	1/2	3/4	2	1	iv64(9)	a	i		iv64(9)		iv		64	9				m	1	1	0, -1, -4	1	-1	0
13	13	5/8	5/8	3/4	2	1	iv64	a	i		iv64		iv		64					m	1	1	0, -1, -4		-1	0
14	14	0	0	3/4	2	1	VI6	a	i		VI6		VI		6					M	1	1	0, -3, -4		-4	0
15	15	0	0	3/4	2	1	V7(4)/III	a	i		V7(4)/III		V		7	4	III			Mm7	1	1	-2, -3, -1, -4		-2	-2
15	15	1/4	1/4	3/4	2	1	V7/III	a	i		V7/III		V		7		III			Mm7	1	1	-2, 2, -1, -4		-2	-2
16	16	0	0	3/4	2	1	v6	a	i		v6		v		6					m	1	1	-2, 2, 1		1	-2
17	17	0	0	3/4	2	1	V7/ii	a	i		V7/ii		V		7		ii			Mm7	1	1	3, 7, 4, 1		3	3
17	17	1/4	1/4	3/4	2	1	#iv6	a	i		#iv6		#iv		6					m	1	1	3, 7, 6		6	3
18	18	0	0	3/4	2	1	V7/bII	a	i		V7/bII		V		7		bII			Mm7	1	1	-4, 0, -3, -6		-4	-4
18	18	1/4	1/4	3/4	2	1	iv6	a	i		iv6		iv		6					m	1	1	-4, 0, -1		-1	-4
19	19	0	0	3/4	2	1	V(6)	a	i		V(6)		V			6				M	1	1	1, 5, -3		1	1
19	19	1/8	1/8	3/4	2	1	V	a	i		V		V							M	1	1	1, 5, 2		1	1
19	19	1/4	1/4	3/4	2	1	V7	a	i		V7		V		7					Mm7	1	1	1, 5, 2, -1		1	1
20	20	0	0	3/4	2	1	i\\	a	i		i		i						\\	m	1	1	0, -3, 1		0	0
21	21	0	0	3/4	2	1	ii%2	a	i		ii%2		ii	%	2					%7	1	1	0, 2, -1, -4		2	0
21	21	1/4	1/4	3/4	2	1	iv64	a	i		iv64		iv		64					m	1	1	0, -1, -4		-1	0
22	22	0	0	3/4	2	1	VI6	a	i		VI6		VI		6					M	1	1	0, -3, -4		-4	0
23	23	0	0	3/4	2	1	V7(4)/III	a	i		V7(4)/III		V		7	4	III			Mm7	1	1	-2, -3, -1, -4		-2	-2
23	23	1/4	1/4	3/4	2	1	V7/III	a	i		V7/III		V		7		III			Mm7	1	1	-2, 2, -1, -4		-2	-2
24	24	0	0	3/4	2	1	v6	a	i		v6		v		6					m	1	1	-2, 2, 1		1	-2
25	25	0	0	3/4	2	1	V7/ii	a	i		V7/ii		V		7		ii			Mm7	1	1	3, 7, 4, 1		3	3
25	25	1/4	1/4	3/4	2	1	#iv6	a	i		#iv6		#iv		6					m	1	1	3, 7, 6		6	3
26	26	0	0	3/4	2	1	V7/bII	a	i		V7/bII		V		7		bII			Mm7	1	1	-4, 0, -3, -6		-4	-4
26	26	1/4	1/4	3/4	2	1	iv6	a	i		iv6		iv		6					m	1	1	-4, 0, -1		-1	-4
27	27	0	0	3/4	2	1	V7	a	i		V7		V		7					Mm7	1	1	1, 5, 2, -1		1	1
28	28	0	0	3/4	2	1	V7(64)	a	i		V7(64)		V		7	64				Mm7	1	1	1, 0, -3, -1		1	1
28	28	1/4	1/4	3/4	2	1	V7\\	a	i		V7		V		7				\\	Mm7	1	1	1, 5, 2, -1		1	1
29	29	0	0	3/4	2	1	ii%2	a	i		ii%2		ii	%	2					%7	1	1	0, 2, -1, -4		2	0
29	29	1/4	1/4	3/4	2	1	iv64	a	i		iv64		iv		64					m	1	1	0, -1, -4		-1	0
29	29	1/2	1/2	3/4	2	1	iv64(9)	a	i		iv64(9)		iv		64	9				m	1	1	0, -1, -4	1	-1	0
29	29	5/8	5/8	3/4	2	1	iv64	a	i		iv64		iv		64					m	1	1	0, -1, -4		-1	0
30	30	0	0	3/4	2	1	VI6	a	i		VI6		VI		6					M	1	1	0, -3, -4		-4	0
30	30	1/2	1/2	3/4	2	1	vi6	a	i		vi6		vi		6					m	1	1	-7, -3, -4		-4	-7
31	31	0	0	3/4	2	1	V7(4)/III	a	i		V7(4)/III		V		7	4	III			Mm7	1	1	-2, -3, -1, -4		-2	-2
31	31	1/4	1/4	3/4	2	1	V7/III	a	i		V7/III		V		7		III			Mm7	1	1	-2, 2, -1, -4		-2	-2
32	32	0	0	3/4	2	1	v6	a	i		v6		v		6					m	1	1	-2, 2, 1		1	-2
33	33	0	0	3/4	2	1	V7/ii	a	i		V7/ii		V		7		ii			Mm7	1	1	3, 7, 4, 1		3	3
33	33	1/4	1/4	3/4	2	1	#iv6	a	i		#iv6		#iv		6					m	1	1	3, 7, 6		6	3
34	34	0	0	3/4	2	1	V7/bII	a	i		V7/bII		V		7		bII			Mm7	1	1	-4, 0, -3, -6		-4	-4
34	34	1/4	1/4	3/4	2	1	iv6	a	i		iv6		iv		6					m	1	1	-4, 0, -1		-1	-4
35	35	0	0	3/4	2	1	V(6)	a	i		V(6)		V			6				M	1	1	1, 5, -3		1	1
35	35	1/8	1/8	3/4	2	1	V	a	i		V		V							M	1	1	1, 5, 2		1	1
35	35	1/4	1/4	3/4	2	1	V7	a	i		V7		V		7					Mm7	1	1	1, 5, 2, -1		1	1
36	36	0	0	3/4	2	1	i\\	a	i		i		i						\\	m	1	1	0, -3, 1		0	0
37	37	0	0	3/4	2	1	V64	a	i		V64		V		64					M	1	1	2, 1, 5		1	2
37	37	1/4	1/4	3/4	2	1	V(#7)	a	i		V(#7)		V			#7				M	1	1	1, 5, 2	6	1	1
37	37	1/2	1/2	3/4	2	1	V7	a	i		V7		V		7					Mm7	1	1	1, 5, 2, -1		1	1
38	38	0	0	3/4	2	1	i6(4)	a	i		i6(4)		i		6	4				m	1	1	-1, 1, 0		0	-1
38	38	1/4	1/4	3/4	2	1	i64	a	i		i64		i		64					m	1	1	1, 0, -3		0	1
39	39	0	0	3/4	2	1	V64	a	i		V64		V		64					M	1	1	2, 1, 5		1	2
39	39	1/4	1/4	3/4	2	1	V(#7)	a	i		V(#7)		V			#7				M	1	1	1, 5, 2	6	1	1
39	39	1/2	1/2	3/4	2	1	V7	a	i		V7		V		7					Mm7	1	1	1, 5, 2, -1		1	1
40	40	0	0	3/4	2	1	IV64	a	i		IV64		IV		64					M	1	1	0, -1, 3		-1	0
40	40	1/4	1/4	3/4	2	1	I64	a	i		I64		I		64					M	1	1	1, 0, 4		0	1
40	40	1/2	1/2	3/4	2	1	@none	a	i		@none		@none							m	1	1				
41	41	0	0	3/4	2	1	V64	a	i		V64		V		64					M	1	1	2, 1, 5		1	2
41	41	1/4	1/4	3/4	2	1	V(#7)	a	i		V(#7)		V			#7				M	1	1	1, 5, 2	6	1	1
41	41	1/2	1/2	3/4	2	1	V7	a	i		V7		V		7					Mm7	1	1	1, 5, 2, -1		1	1
42	42	0	0	3/4	2	1	i6(4)	a	i		i6(4)		i		6	4				m	1	1	-1, 1, 0		0	-1
42	42	1/4	1/4	3/4	2	1	i64	a	i		i64		i		64					m	1	1	1, 0, -3		0	1
43	43	0	0	3/4	2	1	vii	a	i		vii		vii							m	1	1	-2, -5, -1		-2	-2
43	43	1/8	1/8	3/4	2	1	iv6	a	i		iv6		iv		6					m	1	1	-4, 0, -1		-1	-4
43	43	1/4	1/4	3/4	2	1	V	a	i		V		V							M	1	1	1, 5, 2		1	1
44	44	0	0	3/4	2	1	vii	a	i		vii		vii							m	1	1	-2, -5, -1		-2	-2
44	44	1/8	1/8	3/4	2	1	iv6	a	i		iv6		iv		6					m	1	1	-4, 0, -1		-1	-4
44	44	1/4	1/4	3/4	2	1	V\\	a	i		V		V						\\	M	1	1	1, 5, 2		1	1
45	45	0	0	3/4	2	1	iv64(+6+#4)	a	i		iv64(+6+#4)		iv		64	+6+#4				m	1	1	0, -1, -4	2, 5	-1	0
45	45	1/4	1/4	3/4	2	1	iv64(#4)	a	i		iv64(#4)		iv		64	#4				m	1	1	5, -1, -4		-1	5
45	45	5/8	5/8	3/4	2	1	iv64	a	i		iv64		iv		64					m	1	1	0, -1, -4		-1	0
46	46	0	0	3/4	2	1	VI6	a	i		VI6		VI		6					M	1	1	0, -3, -4		-4	0
47	47	0	0	3/4	2	1	V7(4)/III	a	i		V7(4)/III		V		7	4	III			Mm7	1	1	-2, -3, -1, -4		-2	-2
47	47	1/4	1/4	3/4	2	1	V7/III	a	i		V7/III		V		7		III			Mm7	1	1	-2, 2, -1, -4		-2	-2
48	48	0	0	3/4	2	1	v6	a	i		v6		v		6					m	1	1	-2, 2, 1		1	-2
49	49	0	0	3/4	2	1	V7/ii	a	i		V7/ii		V		7		ii			Mm7	1	1	3, 7, 4, 1		3	3
49	49	1/4	1/4	3/4	2	1	#iv6	a	i		#iv6		#iv		6					m	1	1	3, 7, 6		6	3
50	50	0	0	3/4	2	1	V7/bII	a	i		V7/bII		V		7		bII			Mm7	1	1	-4, 0, -3, -6		-4	-4
50	50	1/4	1/4	3/4	2	1	iv6	a	i		iv6		iv		6					m	1	1	-4, 0, -1		-1	-4
51	51	0	0	3/4	2	1	V7	a	i		V7		V		7					Mm7	1	1	1, 5, 2, -1		1	1
52	52	0	0	3/4	2	1	V7(64)	a	i		V7(64)		V		7	64				Mm7	1	1	1, 0, -3, -1		1	1
52	52	1/4	1/4	3/4	2	1	V7\\	a	i		V7		V		7				\\	Mm7	1	1	1, 5, 2, -1		1	1
53	53	0	0	3/4	2	1	ii%2	a	i		ii%2		ii	%	2					%7	1	1	0, 2, -1, -4		2	0
53	53	1/4	1/4	3/4	2	1	iv64	a	i		iv64		iv		64					m	1	1	0, -1, -4		-1	0
53	53	1/2	1/2	3/4	2	1	iv64(9)	a	i		iv64(9)		iv		64	9				m	1	1	0, -1, -4	1	-1	0
53	53	5/8	5/8	3/4	2	1	iv64	a	i		iv64		iv		64					m	1	1	0, -1, -4		-1	0
54	54	0	0	3/4	2	1	VI6	a	i		VI6		VI		6					M	1	1	0, -3, -4		-4	0
54	54	1/2	1/2	3/4	2	1	vi6	a	i		vi6		vi		6					m	1	1	-7, -3, -4		-4	-7
55	55	0	0	3/4	2	1	V7(4)/III	a	i		V7(4)/III		V		7	4	III			Mm7	1	1	-2, -3, -1, -4		-2	-2
55	55	1/4	1/4	3/4	2	1	V7/III	a	i		V7/III		V		7		III			Mm7	1	1	-2, 2, -1, -4		-2	-2
56	56	0	0	3/4	2	1	v6	a	i		v6		v		6					m	1	1	-2, 2, 1		1	-2
57	57	0	0	3/4	2	1	V7/ii	a	i		V7/ii		V		7		ii			Mm7	1	1	3, 7, 4, 1		3	3
57	57	1/4	1/4	3/4	2	1	#iv6	a	i		#iv6		#iv		6					m	1	1	3, 7, 6		6	3
58	58	0	0	3/4	2	1	V7/bII	a	i		V7/bII		V		7		bII			Mm7	1	1	-4, 0, -3, -6		-4	-4
58	58	1/4	1/4	3/4	2	1	iv6	a	i		iv6		iv		6					m	1	1	-4, 0, -1		-1	-4
59	59	0	0	3/4	2	1	V(6)	a	i		V(6)		V			6				M	1	1	1, 5, -3		1	1
59	59	1/8	1/8	3/4	2	1	V	a	i		V		V							M	1	1	1, 5, 2		1	1
59	59	1/4	1/4	3/4	2	1	V7	a	i		V7		V		7					Mm7	1	1	1, 5, 2, -1		1	1
60	60	0	0	3/4	2	1	I\\	a	i		I		I						\\	M	1	1	0, 4, 1		0	0
61	61	0	0	3/4	2	1	I.I[I	a	I	I	I		I							M	1	0	0, 4, 1		0	0
61	61	1/2	1/2	3/4	2	1	vi65	a	I	I	vi65		vi		65					mm7	1	0	0, 4, 1, 3		3	0
62	62	0	0	3/4	2	1	V7	a	I	I	V7		V		7					Mm7	1	0	1, 5, 2, -1		1	1
63	63	0	0	3/4	2	1	I	a	I	I	I		I							M	1	0	0, 4, 1		0	0
63	63	1/2	1/2	3/4	2	1	vi65	a	I	I	vi65		vi		65					mm7	1	0	0, 4, 1, 3		3	0
64	64	0	0	3/4	2	1	V7	a	I	I	V7		V		7					Mm7	1	0	1, 5, 2, -1		1	1
67	67	1/2	1/2	3/4	2	1	V7(6)	a	I	I	V7(6)		V		7	6				Mm7	1	0	1, 5, 4, -1		1	1
68	68	0	0	3/4	2	1	I]	a	I	I	I		I							M	1	0	0, 4, 1		0	0
68	68	1/4	1/4	3/4	2	1	V\\	a	I		V		V						\\	M	1	0	1, 5, 2		1	1
68	68	1/2	1/2	3/4	2	1	V7(9)	a	I		V7(9)		V		7	9				Mm7	1	0	1, 5, 2, -1	3	1	1
69	69	0	0	3/4	2	1	I[I	a	I	I	I		I							M	1	0	0, 4, 1		0	0
69	69	1/2	1/2	3/4	2	1	vi65	a	I	I	vi65		vi		65					mm7	1	0	0, 4, 1, 3		3	0
70	70	0	0	3/4	2	1	V7	a	I	I	V7		V		7					Mm7	1	0	1, 5, 2, -1		1	1
71	71	0	0	3/4	2	1	I	a	I	I	I		I							M	1	0	0, 4, 1		0	0
71	71	1/2	1/2	3/4	2	1	vi65	a	I	I	vi65		vi		65					mm7	1	0	0, 4, 1, 3		3	0
72	72	0	0	3/4	2	1	V7	a	I	I	V7		V		7					Mm7	1	0	1, 5, 2, -1		1	1
74	74	1/4	1/4	3/4	2	1	I	a	I	I	I		I							M	1	0	0, 4, 1		0	0
74	74	5/8	5/8	3/4	2	1	vi65	a	I	I	vi65		vi		65					mm7	1	0	0, 4, 1, 3		3	0
75	75	0	0	3/4	2	1	V	a	I	I	V		V							M	1	0	1, 5, 2		1	1
75	75	1/4	1/4	3/4	2	1	I	a	I	I	I		I							M	1	0	0, 4, 1		0	0
75	75	5/8	5/8	3/4	2	1	vi65	a	I	I	vi65		vi		65					mm7	1	0	0, 4, 1, 3		3	0
76	76	0	0	3/4	2	1	V7	a	I	I	V7		V		7					Mm7	1	0	1, 5, 2, -1		1	1
77	77	0	0	3/4	2	1	I	a	I	I	I		I							M	1	0	0, 4, 1		0	0
77	77	1/2	1/2	3/4	2	1	vi65	a	I	I	vi65		vi		65					mm7	1	0	0, 4, 1, 3		3	0
78	78	0	0	3/4	2	1	V7	a	I	I	V7		V		7					Mm7	1	0	1, 5, 2, -1		1	1
79	79	0	0	3/4	2	1	I	a	I	I	I		I							M	1	0	0, 4, 1		0	0
79	79	1/2	1/2	3/4	2	1	vi65	a	I	I	vi65		vi		65					mm7	1	0	0, 4, 1, 3		3	0
80	80	0	0	3/4	2	1	V7	a	I	I	V7		V		7					Mm7	1	0	1, 5, 2, -1		1	1
83	83	1/2	1/2	3/4	2	1	V7(6)	a	I	I	V7(6)		V		7	6				Mm7	1	0	1, 5, 4, -1		1	1
83	83	5/8	5/8	3/4	2	1	V7	a	I	I	V7		V		7					Mm7	1	0	1, 5, 2, -1		1	1
84	84	0	0	3/4	2	1	I]	a	I	I	I		I							M	1	0	0, 4, 1		0	0
84	84	1/4	1/4	3/4	2	1	V\\	a	I		V		V						\\	M	1	0	1, 5, 2		1	1
84	84	5/8	5/8	3/4	2	1	V7(9)	a	I		V7(9)		V		7	9				Mm7	1	0	1, 5, 2, -1	3	1	1
85	85	0	0	3/4	2	1	I[I	a	I	I	I		I							M	1	0	0, 4, 1		0	0
85	85	1/2	1/2	3/4	2	1	vi65	a	I	I	vi65		vi		65					mm7	1	0	0, 4, 1, 3		3	0
86	86	0	0	3/4	2	1	V7	a	I	I	V7		V		7					Mm7	1	0	1, 5, 2, -1		1	1
87	87	0	0	3/4	2	1	I	a	I	I	I		I							M	1	0	0, 4, 1		0	0
87	87	1/2	1/2	3/4	2	1	vi65	a	I	I	vi65		vi		65					mm7	1	0	0, 4, 1, 3		3	0
88	88	0	0	3/4	2	1	V7	a	I	I	V7		V		7					Mm7	1	0	1, 5, 2, -1		1	1
91	91	0	0	3/4	2	1	V(b9)]	a	I	I	V(b9)		V			b9				M	1	0	1, 5, 2	-4	1	1
92	92	1/4	1/4	3/4	2	1	i.iio64	a	i		iio64		ii	o	64					o	1	1	-4, 2, -1		2	-4
93	93	0	0	3/4	2	1	ii%2	a	i		ii%2		ii	%	2					%7	1	1	0, 2, -1, -4		2	0
93	93	1/4	1/4	3/4	2	1	iv64	a	i		iv64		iv		64					m	1	1	0, -1, -4		-1	0
94	94	0	0	3/4	2	1	VI6	a	i		VI6		VI		6					M	1	1	0, -3, -4		-4	0
95	95	0	0	3/4	2	1	V7(4)/III	a	i		V7(4)/III		V		7	4	III			Mm7	1	1	-2, -3, -1, -4		-2	-2
95	95	1/4	1/4	3/4	2	1	V7/III	a	i		V7/III		V		7		III			Mm7	1	1	-2, 2, -1, -4		-2	-2
96	96	0	0	3/4	2	1	v6	a	i		v6		v		6					m	1	1	-2, 2, 1		1	-2
97	97	0	0	3/4	2	1	V7/ii	a	i		V7/ii		V		7		ii			Mm7	1	1	3, 7, 4, 1		3	3
97	97	1/4	1/4	3/4	2	1	#iv6	a	i		#iv6		#iv		6					m	1	1	3, 7, 6		6	3
98	98	0	0	3/4	2	1	V7/bII	a	i		V7/bII		V		7		bII			Mm7	1	1	-4, 0, -3, -6		-4	-4
98	98	1/4	1/4	3/4	2	1	iv6	a	i		iv6		iv		6					m	1	1	-4, 0, -1		-1	-4
99	99	0	0	3/4	2	1	V7	a	i		V7		V		7					Mm7	1	1	1, 5, 2, -1		1	1
100	100	0	0	3/4	2	1	V7(64)	a	i		V7(64)		V		7	64				Mm7	1	1	1, 0, -3, -1		1	1
100	100	1/4	1/4	3/4	2	1	V7\\	a	i		V7		V		7				\\	Mm7	1	1	1, 5, 2, -1		1	1
101	101	0	0	3/4	2	1	ii%2	a	i		ii%2		ii	%	2					%7	1	1	0, 2, -1, -4		2	0
101	101	1/4	1/4	3/4	2	1	iv64	a	i		iv64		iv		64					m	1	1	0, -1, -4		-1	0
101	101	1/2	1/2	3/4	2	1	iv64(9)	a	i		iv64(9)		iv		64	9				m	1	1	0, -1, -4	1	-1	0
101	101	5/8	5/8	3/4	2	1	iv64	a	i		iv64		iv		64					m	1	1	0, -1, -4		-1	0
102	102	0	0	3/4	2	1	VI6	a	i		VI6		VI		6					M	1	1	0, -3, -4		-4	0
102	102	1/2	1/2	3/4	2	1	vi6	a	i		vi6		vi		6					m	1	1	-7, -3, -4		-4	-7
103	103	0	0	3/4	2	1	V7(4)/III	a	i		V7(4)/III		V		7	4	III			Mm7	1	1	-2, -3, -1, -4		-2	-2
103	103	1/4	1/4	3/4	2	1	V7/III	a	i		V7/III		V		7		III			Mm7	1	1	-2, 2, -1, -4		-2	-2
104	104	0	0	3/4	2	1	v6	a	i		v6		v		6					m	1	1	-2, 2, 1		1	-2
105	105	0	0	3/4	2	1	V7/ii	a	i		V7/ii		V		7		ii			Mm7	1	1	3, 7, 4, 1		3	3
105	105	1/4	1/4	3/4	2	1	#iv6	a	i		#iv6		#iv		6					m	1	1	3, 7, 6		6	3
106	106	0	0	3/4	2	1	V7/bII	a	i		V7/bII		V		7		bII			Mm7	1	1	-4, 0, -3, -6		-4	-4
106	106	1/4	1/4	3/4	2	1	iv6	a	i		iv6		iv		6					m	1	1	-4, 0, -1		-1	-4
107	107	0	0	3/4	2	1	V(6)	a	i		V(6)		V			6				M	1	1	1, 5, -3		1	1
107	107	1/8	1/8	3/4	2	1	V	a	i		V		V							M	1	1	1, 5, 2		1	1
107	107	1/4	1/4	3/4	2	1	V7	a	i		V7		V		7					Mm7	1	1	1, 5, 2, -1		1	1
108	108	0	0	3/4	2	1	i[i	a	i	i	i		i							m	1	1	0, -3, 1		0	0
109	109	0	0	3/4	2	1	viio65(2)/V	a	i	i	viio65(2)/V		vii	o	65	2	V			o7	1	1	3, 0, -3, 1		6	3
109	109	1/4	1/4	3/4	2	1	viio65/V	a	i	i	viio65/V		vii	o	65		V			o7	1	1	3, 0, -3, 6		6	3
110	110	0	0	3/4	2	1	Ger6	a	i	i	Ger6	Ger	vii	o	65	b3	V			Ger	1	1	-4, 0, -3, 6		6	-4
111	111	0	0	3/4	2	1	#viio2	a	i	i	#viio2		#vii	o	2					o7	1	1	-4, 5, 2, -1		5	-4
112	112	0	0	3/4	2	1	#viio2(b3)	a	i	i	#viio2(b3)		#vii	o	2	b3				o7	1	1	-4, 5, -5, -1		5	-4
113	113	0	0	3/4	2	1	#viio7/iv	a	i	i	#viio7/iv		#vii	o	7		iv			o7	1	1	4, 1, -2, -5		4	4
114	114	0	0	3/4	2	1	#viio7/vii	a	i	i	#viio7/vii		#vii	o	7		vii			o7	1	1	3, 0, -3, -6		3	3
115	115	0	0	3/4	2	1	ii%2	a	i	i	ii%2		ii	%	2					%7	1	1	0, 2, -1, -4		2	0
115	115	1/2	1/2	3/4	2	1	iv64	a	i	i	iv64		iv		64					m	1	1	0, -1, -4		-1	0
116	116	0	0	3/4	2	1	i	a	i	i	i		i							m	1	1	0, -3, 1		0	0
117	117	0	0	3/4	2	1	viio65(2)/V	a	i	i	viio65(2)/V		vii	o	65	2	V			o7	1	1	3, 0, -3, 1		6	3
117	117	1/4	1/4	3/4	2	1	viio65/V	a	i	i	viio65/V		vii	o	65		V			o7	1	1	3, 0, -3, 6		6	3
118	118	0	0	3/4	2	1	Ger6	a	i	i	Ger6	Ger	vii	o	65	b3	V			Ger	1	1	-4, 0, -3, 6		6	-4
119	119	0	0	3/4	2	1	#viio2	a	i	i	#viio2		#vii	o	2					o7	1	1	-4, 5, 2, -1		5	-4
120	120	0	0	3/4	2	1	#viio2(b3)	a	i	i	#viio2(b3)		#vii	o	2	b3				o7	1	1	-4, 5, -5, -1		5	-4
121	121	0	0	3/4	2	1	#viio7/iv	a	i	i	#viio7/iv		#vii	o	7		iv			o7	1	1	4, 1, -2, -5		4	4
122	122	0	0	3/4	2	1	#viio7/vii	a	i	i	#viio7/vii		#vii	o	7		vii			o7	1	1	3, 0, -3, -6		3	3
123	123	0	0	3/4	2	1	ii%2	a	i	i	ii%2		ii	%	2					%7	1	1	0, 2, -1, -4		2	0
123	123	1/2	1/2	3/4	2	1	iv64	a	i	i	iv64		iv		64					m	1	1	0, -1, -4		-1	0
124	124	0	0	3/4	2	1	i\\	a	i	i	i		i						\\	m	1	1	0, -3, 1		0	0
129	129	1/4	1/4	3/4	2	1	ii%2	a	i	i	ii%2		ii	%	2					%7	1	1	0, 2, -1, -4		2	0
129	129	1/2	1/2	3/4	2	1	VI6	a	i	i	VI6		VI		6					M	1	1	0, -3, -4		-4	0
130	130	0	0	3/4	2	1	iv64	a	i	i	iv64		iv		64					m	1	1	0, -1, -4		-1	0
130	130	1/4	1/4	3/4	2	1	ii%2	a	i	i	ii%2		ii	%	2					%7	1	1	0, 2, -1, -4		2	0
130	130	1/2	1/2	3/4	2	1	VI6	a	i	i	VI6		VI		6					M	1	1	0, -3, -4		-4	0
131	131	0	0	3/4	2	1	iv64	a	i	i	iv64		iv		64					m	1	1	0, -1, -4		-1	0
131	131	1/4	1/4	3/4	2	1	ii%2	a	i	i	ii%2		ii	%	2					%7	1	1	0, 2, -1, -4		2	0
131	131	1/2	1/2	3/4	2	1	VI6	a	i	i	VI6		VI		6					M	1	1	0, -3, -4		-4	0
132	132	0	0	3/4	2	1	iv64	a	i	i	iv64		iv		64					m	1	1	0, -1, -4		-1	0
132	132	1/4	1/4	3/4	2	1	VI6]	a	i	i	VI6		VI		6					M	1	1	0, -3, -4		-4	0
